coord   	geo
#data_num	63
#slip_num	1544
#ndf     	-1481
#rss      	5.88266e+01  [m^2]
#rms      	9.66311e-01  [m]
#wrss   	NaN          [m^2]
#wrms   	NaN          [m]
#chi2    	NaN         
#rchi2   	NaN         
#r_1d   	NaN          [cm/km]
#r_2d   	3.79029e-01  [cm/km^2]
#strain   	1.78707e+00  [cm/km]

earth	homogeneous	3.00e+10  	0.2500

kappa   	0.00000     
beta     	0.00000     

smooth   	2d
surface  	free

fault 2 nicoya  -85.54233907   8.74026277     -86.82826920 10.01077299    0.0000e+00 6.1999e+04   25.00    -0.01000 0.01000  0.00000   -10.0000 0.0000  0.0000 0.0000  0.0000 0.0000    30 40
     subfault nicoya      5    23      -5.00000      0.21312      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    23      -5.00000      0.66267      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    23      -5.00000      1.27147      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    23      -5.00000      1.87496      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    23      -5.00000      2.28247      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    23      -5.00000      2.33921      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    23      -5.00000      1.98825      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    23      -5.00000      1.31876      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    23      -5.00000      0.57334      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    23      -5.00000      0.07219      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    23      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    23      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    23      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    23      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    23      -5.00000      0.26247      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    23      -5.00000      1.37171      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    23      -5.00000      2.98221      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    23      -5.00000      4.32244      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    23      -5.00000      4.78149      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    23      -5.00000      4.22300      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    23      -5.00000      2.97426      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    23      -5.00000      1.59084      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    23      -5.00000      0.55783      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    23      -5.00000      0.07310      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    23      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    23      -5.00000      0.03404      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    24      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    24      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    24      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    24      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    24      -5.00000      0.15823      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    24      -5.00000      0.53236      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    24      -5.00000      1.05621      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    24      -5.00000      1.58077      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    24      -5.00000      1.92854      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    24      -5.00000      1.95513      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    24      -5.00000      1.61275      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    24      -5.00000      1.00003      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    24      -5.00000      0.36393      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    24      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    24      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    24      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    24      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    24      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    24      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    24      -5.00000      0.42063      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    24      -5.00000      1.38002      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    24      -5.00000      2.30517      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    24      -5.00000      2.66143      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    24      -5.00000      2.30547      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    24      -5.00000      1.49381      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    24      -5.00000      0.66117      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    24      -5.00000      0.14337      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    24      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    24      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    24      -5.00000      0.04998      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    25      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    25      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    25      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    25      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    25      -5.00000      0.08606      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    25      -5.00000      0.34600      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    25      -5.00000      0.73714      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    25      -5.00000      1.13519      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    25      -5.00000      1.38858      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    25      -5.00000      1.37698      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    25      -5.00000      1.07203      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    25      -5.00000      0.58397      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    25      -5.00000      0.15057      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    25      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    25      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    25      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    25      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    25      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    25      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    25      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    25      -5.00000      0.36459      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    25      -5.00000      0.83517      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    25      -5.00000      1.03595      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    25      -5.00000      0.84605      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    25      -5.00000      0.44410      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    25      -5.00000      0.11424      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    25      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    25      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    25      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    25      -5.00000      0.04903      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    26      -5.00000      0.02033      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    26      -5.00000      0.15091      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    26      -5.00000      0.38138      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    26      -5.00000      0.62342      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    26      -5.00000      0.76634      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    26      -5.00000      0.72673      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    26      -5.00000      0.49937      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    26      -5.00000      0.19380      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    26      -5.00000      0.10522      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    26      -5.00000      0.16252      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    26      -5.00000      0.09481      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    26      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    26      -5.00000      0.03601      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    27      -5.00000      0.02403      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    27      -5.00000      0.10674      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    27      -5.00000      0.20164      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    27      -5.00000      0.25143      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    27      -5.00000      0.21630      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    27      -5.00000      0.10544      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    27      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    27      -5.00000      0.01643      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    28      -5.00000      0.00055      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    28      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     22    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     23    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     24    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     25    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     26    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     27    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     28    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     29    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     30    29      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      1    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      2    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      3    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      4    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      5    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      6    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      7    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      8    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya      9    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     10    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     11    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     12    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     13    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     14    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     15    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     16    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     17    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     18    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     19    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     20    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
     subfault nicoya     21    30      -5.00000      0.00000      0.00000  -10.0000   0.0000    0.0000   0.0000    0.0000   0.0000
